url,title,embedding
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/maira-cardi-mostra-novos-prints-sobre-treta-com-mulher-de-thiago-silva.ghtml,Maira Cardi ameaça expor 'a verdade' sobre história com mulher de Thiago Silva: 'Não me desafie',"[-0.11886431276798248, -0.053146958351135254, 0.31598731875419617, 0.13777440786361694, 0.40624287724494934, 0.4667561948299408, 0.1635565608739853, 0.0983920618891716, 0.11198290437459946, -0.09469915926456451, -0.04079604148864746, 0.056688010692596436, 0.014357267878949642, -0.13854999840259552, -0.1170363798737526, -0.07385774701833725, 0.17267829179763794, 0.17400440573692322, -0.05303302779793739, 0.4719931185245514, -0.300656259059906, 0.14388909935951233, 0.11590264737606049, -0.05666649341583252, -0.18831627070903778, 0.29465800523757935, 0.007317237090319395, 0.11806697398424149, -0.26547977328300476, -0.282905638217926, -0.01430451963096857, 0.539589524269104, -0.28433847427368164, -0.1863858550786972, 0.2266225814819336, -0.26990044116973877, 0.007647688500583172, 0.32863906025886536, -0.042384449392557144, 0.03421548753976822, 0.011558284983038902, -0.18074668943881989, -0.029091693460941315, -0.2765933573246002, 0.1520141214132309, -0.30277150869369507, -0.12810000777244568, 0.20819224417209625, -0.2818982005119324, 0.061504703015089035, 0.423271119594574, 0.09262289106845856, -0.1818663328886032, 0.34124109148979187, 0.2241460531949997, 0.04752808436751366, 0.09881667792797089, -0.03994005173444748, -0.03216344863176346, 0.15621361136436462, 0.05942671000957489, -0.09244640916585922, 0.24977247416973114, -0.06551677733659744, 0.046978022903203964, 0.37599512934684753, -0.03939681872725487, 0.0032661384902894497, 0.20048649609088898, 0.3768705129623413, -0.07372862845659256, 0.07091737538576126, 0.0649712011218071, 0.08343814313411713, -0.24658915400505066, 0.33740460872650146, -0.042661573737859726, 0.06673046201467514, -0.19913098216056824, 0.0023883809335529804, 0.009072811342775822, -0.05565633252263069, -0.04569024220108986, 0.15062901377677917, -0.13791264593601227, 0.21085119247436523, -0.2093077450990677, -0.04836235195398331, 0.1270657628774643, -0.5147716999053955, 0.045386433601379395, 0.05984219163656235, 0.3451296091079712, 0.3088751435279846, -0.18612000346183777, 0.42451655864715576, -0.01059738453477621, -0.2615225613117218, -0.1472398340702057, -0.07157579064369202, -0.03310488164424896, -0.3838992118835449, 0.3623013198375702, 0.0011576986871659756, 0.3253801763057709, 0.21678146719932556, 0.1257055550813675, 0.055315155535936356, -0.05538333207368851, 0.4334026575088501, 0.39453837275505066, 0.3407081067562103, 0.055584616959095, -0.06839166581630707, 0.34959226846694946, -0.38238123059272766, -0.02730058692395687, 0.1527625471353531, 0.4407777190208435, -0.5858710408210754, 0.3890613317489624, -0.0931210145354271, -0.15547031164169312, 0.014227781444787979, 0.1010880321264267, 0.08630989491939545, -0.18545833230018616, 0.11883854866027832, 0.21034446358680725, -0.5779260993003845, 0.0003781256964430213, -0.1898215413093567, 0.4106351435184479, -0.05872835963964462, 0.40200483798980713, -0.22272154688835144, 0.27790403366088867, 0.15646733343601227, 0.3043704330921173, -0.061383798718452454, -0.04494239389896393, 0.0685376450419426, -0.13377927243709564, -0.00033334357431158423, -0.0648716613650322, 0.1230010837316513, -0.5914448499679565, 0.46410927176475525, -0.12871938943862915, -0.16044241189956665, 0.06569842249155045, -0.1808224618434906, -0.11763112246990204, 0.14896954596042633, 0.16385483741760254, 0.2651228606700897, 0.06322728097438812, -0.41044220328330994, 0.029792215675115585, 0.013973521068692207, -0.2840549051761627, -0.12389291077852249, -0.09720544517040253, -0.2006901055574417, 0.09834174811840057, 0.0898183062672615, 0.1114806979894638, -0.3687569499015808, -0.07952224463224411, -0.20422223210334778, 0.02497248910367489, 0.025601280853152275, -0.44837191700935364, -0.11833927035331726, 0.16782552003860474, 0.06999028474092484, 0.40254148840904236, 0.1792220026254654, 0.01496791373938322, -0.05385882034897804, -0.12034922093153, 0.29945138096809387, -0.0910245031118393, -0.05904852971434593, 0.17366068065166473, 0.003240362275391817, 0.09873621165752411, 0.04004203900694847, -0.3214280903339386, 0.027467645704746246, -0.3918493688106537, 0.05263731628656387, 0.14531700313091278, -0.17394113540649414, -0.25104808807373047, -0.4214772582054138, 0.15527448058128357, -0.2122584879398346, 0.03347417339682579, 0.06732365489006042, 0.20742911100387573, 0.048435237258672714, -0.15205778181552887, -0.11779333651065826, -0.070534348487854, 0.05270601063966751, -0.12997423112392426, 0.2569536566734314, -0.17186182737350464, 0.2983236610889435, 0.01203896664083004, 0.18819457292556763, 0.11513218283653259, 0.03566659986972809, 0.2219853699207306, 0.23498712480068207, 0.05533217638731003, -0.0037682538386434317, 0.10828481614589691, 0.1966927945613861, 0.19772489368915558, 0.2719915211200714, -0.011438369750976562, 0.20197394490242004, -0.06987250596284866, 0.04644964635372162, 0.1643926203250885, -0.06919793039560318, -0.22249794006347656, -0.15651021897792816, -0.5852037668228149, -0.4168934226036072, -0.22114259004592896, 0.03298255428671837, -0.4155927300453186, 0.29934054613113403, -0.12289934605360031, -0.07881566137075424, -0.17900370061397552, 0.061538346111774445, -0.029224999248981476, -0.07502461969852448, -0.10475191473960876, -0.08939491212368011, 0.16403302550315857, 0.04687317833304405, -0.2778274118900299, 0.4709942042827606, 0.11550923436880112, -0.19774287939071655, -0.2900238633155823, -0.165626659989357, 0.10595367848873138, -0.19568310678005219, 0.24162493646144867, -0.18090303242206573, -0.0943598747253418, 0.08325164020061493, 0.21745538711547852, -0.4112050235271454, -0.02735706977546215, -0.5370076298713684, -0.23169684410095215, 0.18996617197990417, 0.027005095034837723, 0.19367076456546783, 0.26593801379203796, 0.10550101101398468, 0.16899417340755463, -0.3132361173629761, -0.28736674785614014, 0.1769854873418808, 0.20853815972805023, -0.044439613819122314, -0.10368652641773224, 0.23278291523456573, -0.1285938322544098, 0.007628291379660368, 0.10259102284908295, 0.1581626534461975, 0.07895641028881073, 0.4830568730831146, 0.019340496510267258, 0.1276058554649353, 0.024621615186333656, 0.12755799293518066, 0.2232273370027542, 0.0020584824960678816, 0.12939749658107758, -0.24138882756233215, -0.21652713418006897, -0.3519306182861328, -0.03650866448879242, 0.1067175343632698, -0.005213029216974974, -0.6831850409507751, -0.634868323802948, 0.1545010358095169, 0.04212239757180214, -0.10162980854511261, -0.10150420665740967, 0.30487877130508423, -0.21818432211875916, 0.121422179043293, 0.3626648187637329, -0.10258268564939499, -0.10505568981170654, 0.07895410060882568, -0.06021375209093094, 0.05280770733952522, -0.3098542094230652, 0.08239856362342834, -0.08689824491739273, 0.025810332968831062, -0.12242759019136429, 0.218247190117836, 0.2424391359090805, 0.09534057229757309, -0.12138459086418152, 0.2942487299442291, 0.011902744881808758, 0.3823075294494629, 0.26222723722457886, -0.10890471935272217, -0.19387303292751312, 0.020463526248931885, -0.018861103802919388, -0.19794845581054688, 0.01706584542989731, 0.015618945471942425, 0.04548231512308121, 0.6809059381484985, -0.26165860891342163, -0.2676932215690613, 0.022157132625579834, -0.10791782289743423, 0.0036172547843307257, -0.2515279948711395, -0.27880510687828064, -0.25962698459625244, -0.12330380082130432, 0.14836877584457397, 0.4261946380138397, -0.09313661605119705, 0.20384424924850464, -0.13831493258476257, 0.047957126051187515, 0.14019986987113953, -0.252901554107666, 0.05282582342624664, 0.012238502502441406, -0.29278749227523804, 0.31608688831329346, -0.3423634171485901, 0.18458883464336395, 0.037588682025671005, -0.25830334424972534, -0.07749468833208084, 0.21988266706466675, -0.024975944310426712, -0.15808230638504028, 0.3405728042125702, 0.028533698990941048, -0.05138726904988289, -0.12233588099479675, 0.03248308598995209, -0.06390425562858582, -0.20595261454582214, -0.03954551741480827, -0.08630697429180145, 0.3765769302845001, 0.09412144124507904, -0.2927512526512146, -0.5268134474754333, 0.13666243851184845, 0.26333364844322205, -0.2095506340265274, 0.09878357499837875, 0.05775285139679909, -0.06164437159895897, -0.04575275629758835, -0.18919159471988678, 0.23088765144348145, -0.1887090504169464, 0.08345473557710648, 0.13762229681015015, -0.35317981243133545, -0.25756439566612244, 0.2759466767311096, 0.33617299795150757, 0.2956327199935913, 0.08264611661434174, -0.022486113011837006, 0.1816311627626419, -0.08791745454072952, -0.05638734623789787, 0.3706998825073242, -0.0769788846373558, -0.8457860350608826, -0.02643391489982605, -0.24133025109767914, -0.26831477880477905, 0.04619240388274193, -0.06296214461326599, 0.04604576155543327, 0.26663854718208313, 0.35946494340896606, 0.08378395438194275, -0.029034137725830078, 0.03275682404637337, -0.053124114871025085, -0.24299804866313934, 0.3512652814388275, 0.21043092012405396, 0.10161794722080231, 0.1659112274646759, -0.17093856632709503, -0.2486240714788437, -0.03695695847272873, 0.3929861783981323, 0.43278172612190247, -0.11700932681560516, -0.09173894673585892, -0.8514599204063416, 0.24100135266780853, -0.119068942964077, 0.07926172763109207, 0.3352460265159607, -0.25745126605033875, -0.04985677823424339, -0.4172775447368622, -0.2926190197467804, -0.19828341901302338, 0.14019185304641724, 0.1287131905555725, -0.21621061861515045, 0.07323472201824188, 0.06196410953998566, -0.141681507229805, -0.08851437270641327, 0.5087350606918335, -0.1881159394979477, 0.14291414618492126, 0.126168355345726, 0.08504790812730789, 0.10854759812355042, 0.214777871966362, -0.15707819163799286, -0.016522318124771118, 0.00297870603390038, 0.17443805932998657, -0.9974288940429688, 0.2160060554742813, 0.31003984808921814, 0.1995433270931244, -0.43407362699508667, -0.12040764838457108, -0.32543283700942993, -0.20800477266311646, -0.3833402395248413, 0.12018291652202606, 0.14651121199131012, -0.1843663901090622, 0.0464974008500576, -0.13124513626098633, -0.11521530896425247, 0.12061777710914612, 0.39168787002563477, 0.1583150029182434, 0.46573880314826965, -0.19844187796115875, 0.09313534200191498, -0.3664194941520691, 0.1866374909877777, -0.2666042745113373, 0.21096600592136383, 0.2653537690639496, -0.01717526651918888, -0.1487969309091568, 0.3154246211051941, -0.0037221817765384912, 0.248186856508255, -0.18234160542488098, 0.10847742855548859, 0.07565318793058395, 0.10032793134450912, -0.1261340230703354, -0.004330428782850504, 0.07279610633850098, 0.09687694907188416, 0.000316445657517761, 0.16954120993614197, -0.11108548939228058, -0.47265249490737915, -0.17342659831047058, -0.13406549394130707, 0.023640651255846024, -0.04211371764540672, 0.060514289885759354, 0.2020966112613678, -0.061216190457344055, 0.2077210545539856, 0.045577727258205414, 0.10522381216287613, 0.030830862000584602, -0.385336697101593, -0.11371810734272003, -0.04077271372079849, 0.07808183133602142, 0.16032806038856506, 0.19392922520637512, -0.2517956495285034, 0.24994120001792908, 0.2396973967552185, -0.23183943331241608, -0.6537761092185974, 0.2193981111049652, 0.5350432395935059, -0.09670787304639816, -0.2561524212360382, 0.32198256254196167, -0.02050989493727684, -0.14171960949897766, 0.018826372921466827, 0.022325988858938217, -0.4144028127193451, -0.12217672169208527, -0.1945335566997528, 0.19754722714424133, -0.24773825705051422, -0.16679643094539642, 0.20872372388839722, -0.26457399129867554, 0.11591469496488571, 0.03930725157260895, 0.577485203742981, -0.08640129119157791, 0.11897113919258118, 0.17276188731193542, 0.22551125288009644, 0.22812071442604065, -0.11788415163755417, -0.3021051585674286, 0.08570322394371033, -0.03166884556412697, -0.17067000269889832, -0.29175490140914917, 0.43919819593429565, 0.1501678079366684, -0.3009306490421295, -0.18918822705745697, 0.03224420174956322, 0.02813979797065258, 0.21003176271915436, 0.06731082499027252, 0.18910905718803406, -0.04603351652622223, -0.08802574127912521, 0.0641845166683197, -0.04853108152747154, -0.08666016161441803, -0.15634854137897491, -0.1616668701171875, 0.16923724114894867, 0.1599472165107727, -0.12724372744560242, 0.11856765300035477, 0.18706980347633362, -0.1770617961883545, 0.01457501482218504, 0.2012949287891388, 0.16237512230873108, -0.26609089970588684, 0.12698116898536682, -0.017334090545773506, 0.0016110768774524331, -0.11794553697109222, 0.004151413217186928, -0.1119111105799675, 0.4171186685562134, -0.06634841859340668, 0.048413150012493134, 0.15202561020851135, 0.2005258947610855, -0.01995670795440674, -0.22135376930236816, 0.07104257494211197, 0.2717408835887909, -0.02692512609064579, -0.021452734246850014, 0.38322776556015015, 0.16868948936462402, -0.07769964635372162, 0.1261669248342514, 0.122176393866539, -0.15715478360652924, 0.20862095057964325, -0.14981447160243988, 0.0660821869969368, -0.19455783069133759, 0.029257655143737793, -0.4176563024520874, -0.18173711001873016, -0.1245943233370781, -0.2925569713115692, 0.032358165830373764, -0.007014453411102295, 0.1610933244228363, -0.4851379990577698, 0.1846577227115631, -0.15813034772872925, -0.25745946168899536, -0.49822747707366943, -0.20988808572292328, -0.2716139554977417, -0.17862430214881897, -0.05578329786658287, -0.4043816924095154, 0.24097596108913422, 0.12384173274040222, 0.31886184215545654, -0.07153564691543579, 0.5358532071113586, -0.015841912478208542, 0.225916787981987, -0.20262543857097626, -0.15153145790100098, 0.1424505114555359, 0.17445237934589386, -0.08754149824380875, -0.007643789052963257, 0.14234766364097595, 0.28766316175460815, -0.021429777145385742, 0.12793073058128357, 0.3526780307292938, -0.30786439776420593, -0.5197144150733948, 0.07204702496528625, -0.08573814481496811, -0.14212137460708618, 0.23533080518245697, -0.03259259834885597, -0.07117089629173279, 0.04249057546257973, 0.2294328808784485, -0.05102565512061119, 0.019728539511561394, -0.5378599762916565, 0.1581258922815323, 0.4783482551574707, -0.22638534009456635, 0.009954447858035564, -0.21843554079532623, 0.053151052445173264, -0.2468988299369812, 0.27937573194503784, 0.13580948114395142, -0.2808153033256531, 0.9962384104728699, 0.12475986778736115, 0.18664446473121643, 0.05316191166639328, -0.22562773525714874, -0.1590566635131836, 0.21498584747314453, -0.3057742118835449, -0.36762142181396484, -0.3191259801387787, 0.12947942316532135, -0.3266269266605377, -0.05877744406461716, 0.13409821689128876, 0.05852176621556282, 0.052851658314466476, 0.13391460478305817, 0.21955743432044983, 0.20265881717205048, -0.2532190978527069, -0.039837438613176346, -0.2109854370355606, 0.33690935373306274, 0.03873951733112335, 0.006094201467931271, 0.26153385639190674, -0.025370649993419647, -0.013295622542500496, 0.06585601717233658, -0.40023624897003174, -0.16790655255317688, 0.15770673751831055, -0.25673601031303406, 0.20508000254631042, 0.05168440565466881, 0.2291947305202484, 0.15270884335041046, 0.42033231258392334, -0.025381185114383698, 0.19193734228610992, -0.18967653810977936, -0.17735923826694489, -0.8815969228744507, 0.17342472076416016, -0.0005874106427654624, -0.12025842070579529, 0.06921102106571198, -0.31907546520233154, -0.2705973982810974, 0.32390695810317993, 0.22370587289333344, 0.2729170620441437, 0.26899832487106323, -0.3388276696205139, 0.0073624346405267715, 0.10260970890522003, -0.02198248729109764, -0.3105892837047577, -0.1066252663731575, -0.14274699985980988, 0.08063987642526627, 0.5368521809577942, -0.32595759630203247, -0.07766752690076828, 0.1275641769170761, 0.023225955665111542, -0.2526679039001465, -0.18697650730609894, 0.0026376040186733007, -0.15485654771327972, -0.2754817008972168, 0.15917974710464478, 0.5175305604934692, 0.12398040294647217, 0.09405136108398438, -0.06403537839651108, -0.24685651063919067, 0.31078940629959106, 0.30140674114227295, -0.34477299451828003, 0.10053329169750214, -0.2941785752773285, -0.4489399492740631, -0.3492908477783203, 0.2867991626262665, 0.14303986728191376, 0.06200915947556496, -0.21221710741519928, 0.2005290687084198, -0.19832801818847656, -0.4488491714000702, -0.03540421277284622, -0.33540886640548706, -0.15190964937210083, -0.27604806423187256, 0.18294262886047363, 0.18187786638736725, -0.32045862078666687, -0.11775559931993484, 0.025239266455173492, -0.22307971119880676, -0.5176435112953186, -0.157863050699234, 0.16146034002304077, -0.35285282135009766, 0.04539608210325241, -0.0463448129594326, -0.11884571611881256, -0.3756951093673706]"
